x,sin_wave,cos_wave,quadratic
0.0,1.049569635945876,0.17747225642882203,0.18880599153041006
0.10101010101010101,1.0601947135662795,0.039012811043164494,0.09576335131214656
0.20202020202020202,1.0134252045291188,-0.22953818451205882,-0.12725502311604553
0.30303030303030304,0.9237026406779545,-0.022939621788436976,-0.16808997241941903
0.40404040404040403,0.7836365664449895,-0.3556560741082323,-0.4811504232002286
0.5050505050505051,1.0156481529457224,-0.4029421596781667,-1.011464421321574
0.6060606060606061,0.9848917483555079,-0.49228718110216635,0.4375656582669673
0.7070707070707071,0.6764070524047651,-0.621109477117057,-0.07817088803762358
0.8080808080808081,0.7256693076044373,-0.7081318049214297,0.28109351242115915
0.9090909090909091,0.5635703955566126,-0.6704101324881735,-0.029200256607609984
1.0101010101010102,0.6259981055600896,-0.9488256890320171,-0.03268254316078491
1.1111111111111112,0.5024935236237287,-0.7500367875663445,0.5474481458708874
1.2121212121212122,0.4743926315014759,-0.9678542455785186,0.060033957850929257
1.3131313131313131,0.14270695932182034,-0.8450241073941896,0.12049323591177177
1.4141414141414141,0.22615350768232015,-0.9888766750364717,-0.2902195419135217
1.5151515151515151,0.19026016234508553,-1.1745798113440729,0.2736510073907042
1.6161616161616161,0.18925153641984754,-0.9854625521944815,-0.03934744071438906
1.7171717171717171,0.18846341086918605,-1.0374324723490627,0.22629189405797873
1.8181818181818181,-0.23956156879960055,-1.0630728318775708,0.2557958224022887
1.9191919191919191,-0.1429758990778105,-1.2151611890733744,0.5940390019356048
2.0202020202020203,-0.3695939535825055,-0.9410483332132304,-0.6717916271418012
2.121212121212121,-0.5711051203727743,-0.8139938161059749,1.4251280461468494
2.2222222222222223,-0.6452955682825998,-0.7259438419967608,-0.03308487115151748
2.323232323232323,-0.6215839217967257,-0.9949478332420161,1.152540155310025
2.4242424242424243,-0.5841356389191981,-0.7786467153784575,1.67157044794023
2.525252525252525,-0.9448754416317562,-0.7165463513384188,0.3525685442871165
2.6262626262626263,-0.7764844176770539,-0.48649076606932173,-0.3301248646052931
2.727272727272727,-0.7579342760336463,-0.4994948614937523,0.7421843055321675
2.8282828282828283,-0.9321768617114641,-0.4038303105467287,0.8899068529128806
2.929292929292929,-1.0444770523227551,-0.49789647474467674,0.6983373976925655
3.0303030303030303,-1.0769517007569291,-0.14295073008486658,1.2679478198860399
3.131313131313131,-1.0417503512245898,-0.08329374064692524,0.9487712823763935
3.2323232323232323,-0.8105578693100092,-0.05903838992452294,0.9953852637900596
3.3333333333333335,-1.0591309158878202,0.09430372263122003,0.7923884827757641
3.4343434343434343,-1.0670505745783276,0.24561773306320936,1.3737751154645417
3.5353535353535355,-1.0016475237259792,0.17601385415310628,1.6776568692831302
3.6363636363636362,-1.0408401797614142,0.26486612110382657,1.3405025475092358
3.7373737373737375,-1.0412617698515023,0.5782386703886249,1.2385063497814617
3.8383838383838382,-0.6729886178567432,0.5777275806079821,2.7532661376054075
3.9393939393939394,-0.6892352647951105,0.7140349251911644,1.573043630604758
4.040404040404041,-0.6557869977243398,0.5674200702774244,1.8099262189416723
4.141414141414141,-0.6059505698601796,0.6598058940703092,2.21345150005385
4.242424242424242,-0.6214792684945597,0.9081282192140422,1.1315538975221808
4.343434343434343,-0.31335140004179723,1.0869498457633122,3.0700750043757266
4.444444444444445,-0.18765214939835043,0.9851628088589611,1.631888560648233
4.545454545454545,-0.11321674725864023,0.907228264901138,1.4528668605498356
4.646464646464646,0.030105114780404396,0.8811904649645481,1.7884291024114694
4.747474747474747,0.11691125349778009,0.9372181701219632,2.9321107927494645
4.848484848484849,0.12011470110762831,0.8813600488475375,2.3494194360974197
4.94949494949495,0.1375721347536075,1.1283372182231275,3.163884006248628
5.05050505050505,0.21044710663317107,1.0282864220933574,2.8628317560532994
5.151515151515151,0.33229216791894317,0.8265336066560618,2.804839834227051
5.252525252525253,0.5722341333879456,0.9134530143130376,1.4202040176459017
5.353535353535354,0.49008995054011495,0.8145011143225973,3.4476559210225406
5.454545454545454,0.8415891605455682,0.8708924178613374,1.8367199611105491
5.555555555555555,0.6985149683587683,0.7780799725816175,3.2342518714435577
5.656565656565657,0.9878254661393284,0.482791407201299,2.370917905566472
5.757575757575758,0.9299118436528203,0.5396493432176915,3.716680913963562
5.858585858585858,0.8275179310332437,0.47774524313232686,3.382509400354731
5.959595959595959,0.9859703621733065,0.496176514143959,4.176121369025035
6.0606060606060606,1.1149061954792008,0.36655267160564997,3.15645554341177
6.161616161616162,1.0232694257285442,0.20871576279158985,3.8123627050740057
6.262626262626262,1.1739420967114982,0.0434164607652405,3.7158041339954453
6.363636363636363,0.909792590247634,-0.03411537415232699,4.201413176703794
6.4646464646464645,1.0148751416494446,-0.02763743331745376,4.332558208000889
6.565656565656566,0.9927900004845549,-0.2570234806134468,4.562182350317311
6.666666666666667,0.9610803757257129,-0.2569935768435982,4.20827210356706
6.767676767676767,0.9285509531044898,-0.3434911643024242,5.01862688264513
6.8686868686868685,0.7762793031874635,-0.5582050575827957,5.060677278839922
6.96969696969697,0.935960284032656,-0.3737991850981614,3.740229073124647
7.070707070707071,0.8432822898760075,-0.5050120537747751,5.753894029090416
7.171717171717171,0.7024254039389322,-0.8055887858510924,5.167791924566193
7.2727272727272725,0.6997520914613966,-0.9586971274970925,4.86702747825587
7.373737373737374,0.46073816587759164,-0.6326764378324031,5.1922523066431125
7.474747474747475,0.3882108075743001,-0.8138835723531003,4.824035448889596
7.575757575757575,0.21643202220050056,-0.9176807499026136,5.607522247153962
7.6767676767676765,0.15782217876045546,-1.1556924660836767,5.961466724344068
7.777777777777778,0.2681463667245784,-0.8751979965027044,6.3387077153113
7.878787878787879,-0.18369149667252122,-1.0280381393924898,6.095308951288376
7.979797979797979,-0.04918076846762055,-0.90109879278309,6.304534375032261
8.080808080808081,-0.12420464939847817,-0.9819458818413546,6.6355251502201495
8.181818181818182,-0.11471549995295896,-0.941374837758792,6.468593145201
8.282828282828282,-0.2292957995666411,-0.8342062674750705,7.119772076642455
8.383838383838384,-0.5764091727955669,-1.0280372988442372,7.080781497464662
8.484848484848484,-0.6166332624337455,-0.9067774129759892,7.980208152014153
8.585858585858587,-0.5559128883829768,-0.739215173049654,7.699499479811519
8.686868686868687,-0.6109785411080532,-0.5241157130390339,8.626778935285293
8.787878787878787,-0.876756680783489,-0.5725463623033541,8.152202784982661
8.88888888888889,-0.7102656856624059,-0.49571353908755234,8.113151054816527
8.98989898989899,-1.0342050052326064,-0.3938467063513426,7.858212528476918
9.09090909090909,-0.8805386610505672,-0.55704309424312,8.886352865924188
9.191919191919192,-0.7976671465416495,-0.0893714331574488,7.302947432351052
9.292929292929292,-0.9903194703279248,-0.1527800015426587,9.484721188465235
9.393939393939394,-0.9417716262011555,-0.2544478104745759,8.954035961552428
9.494949494949495,-0.8431452684145884,-0.08507244038180747,9.18761618315837
9.595959595959595,-1.1080342116493216,0.2065153265548204,8.876198256661636
9.696969696969697,-0.9483032660947425,0.2247780299920336,10.622889778892098
9.797979797979798,-0.9690696355789816,0.37856851141632325,8.989708544992073
9.8989898989899,-0.9628857716002226,0.27258523108368815,9.954008500664584
10.0,-1.0310362602538963,0.4985447919994714,8.615507596815187
