time,wave1,wave2,wave3
0.0,0.015235853987721568,0.003378953474444573,0.019988711336171833
0.020833333333333332,0.02257206296528628,0.11227319860506715,0.008583215549315779
0.041666666666666664,0.18538916126965865,0.22678000024272138,0.08870368875173479
0.0625,0.26566013195324273,0.21892021511630771,0.2261230342705176
0.08333333333333333,0.1881045789962757,0.3711074242327891,0.19659144345333324
0.10416666666666666,0.2826841462317181,0.4572277482523014,0.3041153116329267
0.125,0.41037108814244894,0.5403992546622336,0.2728848347718798
0.14583333333333331,0.4374406909187908,0.6477319393970349,0.36101171493318207
0.16666666666666666,0.49393123378784737,0.8225494247299248,0.3747936047138992
0.1875,0.485171892434602,0.7876219060867137,0.4555503063199538
0.20833333333333331,0.5958155682065619,0.958880383296232,0.5638251853070705
0.22916666666666666,0.6053146144799635,0.901977223498239,0.4837582810228236
0.25,0.574614211735996,1.040807986810983,0.639074744095023
0.2708333333333333,0.6227870780569178,1.1325928167539467,0.67529443417644
0.29166666666666663,0.5752211365760229,1.2158541156154865,0.6784914142419531
0.3125,0.4848594656691191,1.279111204302675,0.6793391803938994
0.3333333333333333,0.5132088308671868,1.3348990418591973,0.7972609161788309
0.35416666666666663,0.4053086904945201,1.3239308503711782,0.8076814066833431
0.375,0.4479015830494484,1.358640998365089,0.8847035906111274
0.3958333333333333,0.3452968260255216,1.4591319636706455,0.9114141872780682
0.41666666666666663,0.2764132202517047,1.4350780071168454,1.025929475659616
0.4375,0.184585418913485,1.4030827768790743,0.967591239602595
0.4583333333333333,0.20899366841303746,1.4261452519408848,0.9602379899569052
0.47916666666666663,0.06684479417387118,1.4464298995296645,1.0503052080748743
0.5,-0.021416391108155294,1.5204627555390984,1.0802875696737155
0.5208333333333333,-0.09217794580172214,1.4995238006332732,1.1631579734063993
0.5416666666666666,-0.12125114220166812,1.5173338803444474,1.1607802433374317
0.5625,-0.20035969291547806,1.4455044607291436,1.158564193314936
0.5833333333333333,-0.26501970784916784,1.452570207914762,1.2334103176609528
0.6041666666666666,-0.32625207142443974,1.4475126893061547,1.118122960495326
0.625,-0.2968966879405616,1.3662912610123052,1.1606479221782786
0.6458333333333333,-0.4735735713552006,1.3642058658614709,1.1591108378928208
0.6666666666666666,-0.5203834281166385,1.2621353830458686,1.1964586580947774
0.6875,-0.5685127252256748,1.225397182984779,1.1553097258504885
0.7083333333333333,-0.5210466983346456,1.1674561043476066,1.261766237801714
0.7291666666666666,-0.5099764030724715,1.0646631812192449,1.2224208213873287
0.75,-0.5770100497406789,1.0819008623495512,1.1611668091103273
0.7708333333333333,-0.6084328415566426,0.9626505950688931,1.1827530021818902
0.7916666666666666,-0.5930697302479826,0.9110911715030429,1.2456843828335038
0.8125,-0.49529444942204587,0.8549507948166712,1.2660503616230232
0.8333333333333333,-0.45760858310288993,0.7701289179697027,1.3157856928371552
0.8541666666666666,-0.4260951071207102,0.6947583074070085,1.3511327582634636
0.875,-0.4372545533485195,0.5674188728489298,1.2133559704795658
0.8958333333333333,-0.33618505542149824,0.4595814653647338,1.1280842072098756
0.9166666666666666,-0.27982204797193144,0.3831050745053346,1.0536428590634095
0.9375,-0.20769746629723174,0.20741128441119006,1.1541062134746523
0.9583333333333333,-0.10429516258192675,0.1228599653296406,1.078377626276187
0.9791666666666666,-0.06339149083857701,0.0316822480528479,1.0744307316353934
1.0,0.03394567815359461,-0.04986234138007391,1.0386828955221372
