time,wave1,wave2,wave3
0.0,0.015235853987721568,-0.03327548536443472,-0.05979198227945198
0.024390243902439025,0.1309860474256774,0.11203505903575023,0.0641328586576583
0.04878048780487805,0.3992040460326639,0.2060989306945927,0.0559945597010055
0.07317073170731708,0.5789284480760327,0.3098614848885017,0.11956251047190361
0.0975609756097561,0.5920998886803341,0.4394066859417919,0.1821379701532944
0.12195121951219512,0.7661292585163261,0.5016002978488249,0.21917756217118745
0.14634146341463417,0.9597333200874141,0.6160734893084808,0.26835706318837377
0.17073170731707318,1.037286724325758,0.6737978979053209,0.2677870206358782
0.1951219512195122,1.1273326055103867,0.7692317626950718,0.2884583937502192
0.21951219512195122,1.1341508654146364,0.8662677279068768,0.3417416414363965
0.24390243902439024,1.241820092587759,0.8368746785094648,0.29656310920462353
0.2682926829268293,1.2297103293743947,0.9634393897014288,0.3427826837673361
0.29268292682926833,1.1591809775599748,1.0198471554976376,0.3821287548126119
0.3170731707317073,1.1502073786508047,1.0692418481716972,0.4303573531884245
0.34146341463414637,1.0295478538747864,1.1387863846011108,0.530911526690453
0.36585365853658536,0.8519510041242673,1.2718847357726224,0.49501904408318154
0.3902439024390244,0.7811203431709396,1.1914150076050332,0.549345487907156
0.41463414634146345,0.5646292121187375,1.3134436252246098,0.6596931404555681
0.43902439024390244,0.4920281954717779,1.2037856656790562,0.6018450498038831
0.4634146341463415,0.27063850575136494,1.2865262691256572,0.6798439319526594
0.4878048780487805,0.08251875577351254,1.3191014306075286,0.6179197442017174
0.5121951219512195,-0.12580835117097233,1.3402748939202422,0.6742273578258327
0.5365853658536586,-0.21200773436697573,1.3388318496145888,0.6551109601397651
0.5609756097560976,-0.4558321545098546,1.3275965160198426,0.7019402016074415
0.5853658536585367,-0.6339897332683431,1.247593453882614,0.7753115480237347
0.6097560975609756,-0.780289481491226,1.2115889737564671,0.6594213198340042
0.6341463414634146,-0.8683001679907616,1.2400364642737605,0.778054048993869
0.6585365853658537,-0.9879001835439805,1.1429782809183644,0.7767919866635419
0.6829268292682927,-1.0732086877226037,1.0374014244169683,0.7417744981442577
0.7073170731707318,-1.13433839253152,0.9867014275121031,0.703743184151091
0.7317073170731707,-1.0837383525594244,0.9334503362192135,0.7821920175908145
0.7560975609756098,-1.2181709446638482,0.9345905067049364,0.7526191313046231
0.7804878048780488,-1.2024151982468922,0.841824603418478,0.7892032351964957
0.8048780487804879,-1.168861299797995,0.7893000604639612,0.7751090999287029
0.8292682926829269,-1.0222998828141623,0.6490563121140496,0.8485331845890276
0.8536585365853658,-0.8968926852930056,0.590054795708722,0.7488994227373416
0.8780487804878049,-0.8369356067421859,0.5217000401084577,0.7001302779070302
0.9024390243902439,-0.731659471961152,0.38036792005837033,0.7487468133529634
0.926829268292683,-0.5731242730410343,0.32176581692992184,0.7373307354085894
0.951219512195122,-0.329151846851106,0.16716834318422377,0.7789432351869631
0.975609756097561,-0.14582254417753077,0.08227430055416103,0.7355374982332397
1.0,0.027157713415259455,-0.019086894699916295,0.6926135705516473
