time,wave1,wave2,wave3
0.0,0.0,0.0,0.0
0.023809523809523808,0.17869072088710863,0.04611113381299512,0.03993320513736883
0.047619047619047616,0.3533897863471269,0.09196439546129648,0.0797671300348043
0.07142857142857142,0.5201947079391939,0.137303354905958,0.11940274127869231
0.09523809523809523,0.6753793393517779,0.18187445829457652,0.15874149849440825
0.11904761904761904,0.8154771123540062,0.22542844593728587,0.19768559933321442
0.14285714285714285,0.9373584742016101,0.2677217462680512,0.23613822262430914
0.16666666666666666,1.0383007966738016,0.3085178379956682,0.27400376908751256
0.19047619047619047,1.1160491950887186,0.34758857282676586,0.31118809900814004
0.21428571428571427,1.1688668987011333,0.384715451363608,0.34759876628316566
0.23809523809523808,1.1955740472909717,0.41969084504135723,0.3831452482568005
0.26190476190476186,1.1955740472909717,0.45231915727123134,0.41773917077407785
0.2857142857142857,1.1688668987011333,0.4824179172959695,0.4512945278929269
0.30952380952380953,1.1160491950887188,0.5098188006403233,0.48372789570849567
0.3333333333333333,1.0383007966738016,0.5343685704498012,0.5149586397581232
0.3571428571428571,0.9373584742016104,0.5559299344533183,0.5449091154913188
0.38095238095238093,0.8154771123540067,0.5743823127572659,0.5735048613063485
0.40476190476190477,0.6753793393517783,0.5896225121771894,0.6006747836735085
0.42857142857142855,0.520194707939194,0.6015653033359338,0.6263513338848427
0.45238095238095233,0.3533897863471275,0.6101438973008939,0.6504706759908729
0.47619047619047616,0.178690720887109,0.615310319094817,0.6729728455068283
0.5,1.4682614870674374e-16,0.6170356759913365,0.6938018984938019
0.5238095238095237,-0.17869072088710763,0.615310319094817,0.7129060506441972
0.5476190476190476,-0.3533897863471267,0.6101438973008939,0.7302378060256773
0.5714285714285714,-0.5201947079391938,0.6015653033359338,0.745754075163535
0.5952380952380952,-0.675379339351778,0.5896225121771894,0.7594162821679168
0.6190476190476191,-0.8154771123540063,0.574382312757266,0.771190460639563
0.6428571428571428,-0.9373584742016099,0.5559299344533183,0.781047338115628
0.6666666666666666,-1.0383007966738012,0.5343685704498012,0.7889624088456357
0.6904761904761905,-1.1160491950887188,0.5098188006403233,0.7949159947166357
0.7142857142857142,-1.168866898701133,0.4824179172959697,0.7988932941760927
0.738095238095238,-1.1955740472909717,0.4523191572712315,0.8008844190308786
0.7619047619047619,-1.195574047290972,0.41969084504135745,0.8008844190308786
0.7857142857142857,-1.1688668987011333,0.38471545136360813,0.7988932941760927
0.8095238095238095,-1.116049195088719,0.3475885728267661,0.7949159947166357
0.8333333333333333,-1.038300796673802,0.30851783799566845,0.7889624088456358
0.8571428571428571,-0.9373584742016102,0.26772174626805123,0.7810473381156281
0.8809523809523809,-0.8154771123540068,0.22542844593728603,0.7711904606395631
0.9047619047619047,-0.6753793393517787,0.1818744582945768,0.759416282167917
0.9285714285714285,-0.5201947079391951,0.13730335490595832,0.7457540751635352
0.9523809523809523,-0.3533897863471276,0.09196439546129667,0.7302378060256776
0.9761904761904762,-0.17869072088710966,0.046111133812995385,0.7129060506441974
1.0,-2.936522974134875e-16,7.556507655625136e-17,0.6938018984938019
